DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2025-06-20,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-23,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-24,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-25,82559.44,155200.00,99948.80,182508.24,-0.02%,82.51%,29.98
2025-06-26,82559.44,155200.00,99328.00,181887.44,-0.34%,81.89%,0.00
2025-06-27,82559.44,155200.00,99172.80,181732.24,-0.09%,81.73%,0.00
2025-06-30,82559.44,155200.00,100724.80,183284.24,0.85%,83.28%,0.00
2025-07-01,82559.44,155200.00,99948.80,182508.24,-0.42%,82.51%,0.00
2025-07-02,82559.44,155200.00,98707.20,181266.64,-0.68%,81.27%,0.00
2025-07-03,82559.44,155200.00,99017.60,181577.04,0.17%,81.58%,0.00
2025-07-04,82559.44,155200.00,98707.20,181266.64,-0.17%,81.27%,0.00
2025-07-07,180616.41,0.00,0.00,180616.41,-0.36%,80.62%,29.43
2025-07-08,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-09,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-10,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-11,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-14,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-15,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-16,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-17,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-18,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-21,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-22,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-23,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-24,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-25,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-28,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-29,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-30,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-07-31,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-01,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-04,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-05,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-06,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-07,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-08,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-11,180616.41,0.00,0.00,180616.41,0.00%,80.62%,0.00
2025-08-12,80598.72,144700.00,99987.70,180586.42,-0.02%,80.59%,30.00
2025-08-13,80598.72,144700.00,100855.90,181454.62,0.48%,81.45%,0.00
2025-08-14,80598.72,144700.00,101434.70,182033.42,0.32%,82.03%,0.00
2025-08-15,80598.72,144700.00,103026.40,183625.12,0.87%,83.63%,0.00
2025-08-18,80598.72,144700.00,105341.60,185940.32,1.26%,85.94%,0.00
2025-08-19,80598.72,144700.00,104184.00,184782.72,-0.62%,84.78%,0.00
2025-08-20,80598.72,144700.00,107512.10,188110.82,1.80%,88.11%,0.00
2025-08-21,80598.72,144700.00,107656.80,188255.52,0.08%,88.26%,0.00
2025-08-22,80598.72,144700.00,117785.80,198384.52,5.38%,98.38%,0.00
2025-08-25,80598.72,144700.00,120824.50,201423.22,1.53%,101.42%,0.00
2025-08-26,80598.72,144700.00,118943.40,199542.12,-0.93%,99.54%,0.00
2025-08-27,80598.72,144700.00,118943.40,199542.12,0.00%,99.54%,0.00
2025-08-28,80598.72,144700.00,128493.60,209092.32,4.79%,109.09%,0.00
2025-08-29,80598.72,144700.00,125889.00,206487.72,-1.25%,106.49%,0.00
2025-09-01,80598.72,144700.00,127191.30,207790.02,0.63%,107.79%,0.00
2025-09-02,80598.72,144700.00,124442.00,205040.72,-1.32%,105.04%,0.00
2025-09-03,80598.72,144700.00,121403.30,202002.02,-1.48%,102.00%,0.00
2025-09-04,195456.05,0.00,0.00,195456.05,-3.24%,95.46%,34.47
2025-09-05,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-08,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-09,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-10,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-11,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-12,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-15,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-16,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-17,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-18,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-19,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-22,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-23,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-24,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-25,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-26,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-29,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-09-30,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-10-09,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-10-10,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-10-13,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
2025-10-14,195456.05,0.00,0.00,195456.05,0.00%,95.46%,0.00
