DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2025-06-18,26615.66,69300.00,102286.80,128902.46,0.76%,28.90%,0.00
2025-06-19,26615.66,69300.00,102148.20,128763.86,-0.11%,28.76%,0.00
2025-06-20,26615.66,69300.00,103395.60,130011.26,0.97%,30.01%,0.00
2025-06-23,26615.66,69300.00,104712.30,131327.96,1.01%,31.33%,0.00
2025-06-24,26615.66,69300.00,104989.50,131605.16,0.21%,31.61%,0.00
2025-06-25,26615.66,69300.00,106098.30,132713.96,0.84%,32.71%,0.00
2025-06-26,26615.66,69300.00,107484.30,134099.96,1.04%,34.10%,0.00
2025-06-27,26615.66,69300.00,104504.40,131120.06,-2.22%,31.12%,0.00
2025-06-30,26615.66,69300.00,103950.00,130565.66,-0.42%,30.57%,0.00
2025-07-01,26615.66,69300.00,105474.60,132090.26,1.17%,32.09%,0.00
2025-07-02,26615.66,69300.00,106236.90,132852.56,0.58%,32.85%,0.00
2025-07-03,26615.66,69300.00,106167.60,132783.26,-0.05%,32.78%,0.00
2025-07-04,26615.66,69300.00,108108.00,134723.66,1.46%,34.72%,0.00
2025-07-07,26615.66,69300.00,108662.40,135278.06,0.41%,35.28%,0.00
2025-07-08,26615.66,69300.00,108385.20,135000.86,-0.20%,35.00%,0.00
2025-07-09,26615.66,69300.00,109008.90,135624.56,0.46%,35.62%,0.00
2025-07-10,26615.66,69300.00,110256.30,136871.96,0.92%,36.87%,0.00
2025-07-11,26615.66,69300.00,108870.30,135485.96,-1.01%,35.49%,0.00
2025-07-14,26615.66,69300.00,108939.60,135555.26,0.05%,35.56%,0.00
2025-07-15,26615.66,69300.00,107761.50,134377.16,-0.87%,34.38%,0.00
2025-07-16,133790.60,0.00,0.00,133790.60,-0.44%,33.79%,32.16
2025-07-17,133790.60,0.00,0.00,133790.60,0.00%,33.79%,0.00
2025-07-18,133790.60,0.00,0.00,133790.60,0.00%,33.79%,0.00
2025-07-21,133790.60,0.00,0.00,133790.60,0.00%,33.79%,0.00
2025-07-22,133790.60,0.00,0.00,133790.60,0.00%,33.79%,0.00
2025-07-23,133790.60,0.00,0.00,133790.60,0.00%,33.79%,0.00
2025-07-24,33864.83,66200.00,99895.80,133760.63,-0.02%,33.76%,29.97
2025-07-25,33864.83,66200.00,99631.00,133495.83,-0.20%,33.50%,0.00
2025-07-28,332.77,88400.00,133484.00,133816.77,0.24%,33.82%,10.06
2025-07-29,34.68,88600.00,132014.00,132048.68,-1.32%,32.05%,0.09
2025-07-30,34.68,88600.00,132722.80,132757.48,0.54%,32.76%,0.00
2025-07-31,34.68,88600.00,132102.60,132137.28,-0.47%,32.14%,0.00
2025-08-01,34.68,88600.00,132457.00,132491.68,0.27%,32.49%,0.00
2025-08-04,34.68,88600.00,133431.60,133466.28,0.74%,33.47%,0.00
2025-08-05,34.68,88600.00,135469.40,135504.08,1.53%,35.50%,0.00
2025-08-06,34.68,88600.00,135203.60,135238.28,-0.20%,35.24%,0.00
2025-08-07,34.68,88600.00,135823.80,135858.48,0.46%,35.86%,0.00
2025-08-08,34.68,88600.00,135292.20,135326.88,-0.39%,35.33%,0.00
2025-08-11,34.68,88600.00,134140.40,134175.08,-0.85%,34.18%,0.00
2025-08-12,34.68,88600.00,134406.20,134440.88,0.20%,34.44%,0.00
2025-08-13,133337.68,0.00,0.00,133337.68,-0.82%,33.34%,40.00
2025-08-14,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-15,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-18,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-19,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-20,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-21,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-22,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-25,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-26,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-27,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-28,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-08-29,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-01,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-02,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-03,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-04,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-05,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-08,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-09,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-10,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-11,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-12,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-15,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-16,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-17,133337.68,0.00,0.00,133337.68,0.00%,33.34%,0.00
2025-09-18,33443.72,72000.00,99864.00,133307.72,-0.02%,33.31%,29.96
2025-09-19,212.76,95900.00,133301.00,133513.76,0.15%,33.51%,9.97
2025-09-22,75.31,96000.00,131904.00,131979.31,-1.15%,31.98%,0.04
2025-09-23,75.31,96000.00,133824.00,133899.31,1.45%,33.90%,0.00
2025-09-24,75.31,96000.00,133440.00,133515.31,-0.29%,33.52%,0.00
2025-09-25,75.31,96000.00,132576.00,132651.31,-0.65%,32.65%,0.00
2025-09-26,75.31,96000.00,132768.00,132843.31,0.14%,32.84%,0.00
2025-09-29,75.31,96000.00,132288.00,132363.31,-0.36%,32.36%,0.00
2025-09-30,75.31,96000.00,130944.00,131019.31,-1.02%,31.02%,0.00
2025-10-09,75.31,96000.00,130752.00,130827.31,-0.15%,30.83%,0.00
2025-10-10,75.31,96000.00,131328.00,131403.31,0.44%,31.40%,0.00
2025-10-13,75.31,96000.00,132480.00,132555.31,0.88%,32.56%,0.00
2025-10-14,75.31,96000.00,135936.00,136011.31,2.61%,36.01%,0.00
