DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2025-06-20,18753.15,800.00,100230.40,118983.55,0.17%,18.98%,0.00
2025-06-23,18753.15,800.00,100156.00,118909.15,-0.06%,18.91%,0.00
2025-06-24,18753.15,800.00,99730.40,118483.55,-0.36%,18.48%,0.00
2025-06-25,118204.91,0.00,0.00,118204.91,-0.24%,18.20%,29.84
2025-06-26,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-06-27,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-06-30,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-01,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-02,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-03,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-04,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-07,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-08,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-09,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-10,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-11,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-14,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-15,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-16,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-17,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-18,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-21,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-22,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-23,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-24,118204.91,0.00,0.00,118204.91,0.00%,18.20%,0.00
2025-07-25,20155.50,800.00,98020.00,118175.50,-0.02%,18.18%,29.41
2025-07-28,20155.50,800.00,98444.00,118599.50,0.36%,18.60%,0.00
2025-07-29,118049.32,0.00,0.00,118049.32,-0.46%,18.05%,29.38
2025-07-30,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-07-31,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-01,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-04,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-05,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-06,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-07,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-08,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-11,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-12,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-13,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-14,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-15,118049.32,0.00,0.00,118049.32,0.00%,18.05%,0.00
2025-08-18,22016.52,800.00,96004.00,118020.52,-0.02%,18.02%,28.80
2025-08-19,10000.72,900.00,108109.80,118110.52,0.08%,18.11%,3.60
2025-08-20,10000.72,900.00,107757.90,117758.62,-0.30%,17.76%,0.00
2025-08-21,10000.72,900.00,108266.40,118267.12,0.43%,18.27%,0.00
2025-08-22,10000.72,900.00,108004.50,118005.22,-0.22%,18.01%,0.00
2025-08-25,10000.72,900.00,108491.40,118492.12,0.41%,18.49%,0.00
2025-08-26,10000.72,900.00,109045.80,119046.52,0.47%,19.05%,0.00
2025-08-27,10000.72,900.00,109251.90,119252.62,0.17%,19.25%,0.00
2025-08-28,118306.62,0.00,0.00,118306.62,-0.79%,18.31%,32.50
2025-08-29,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-01,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-02,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-03,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-04,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-05,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-08,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-09,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-10,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-11,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-12,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-15,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-16,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-17,118306.62,0.00,0.00,118306.62,0.00%,18.31%,0.00
2025-09-18,22920.41,800.00,95357.60,118278.01,-0.02%,18.28%,28.61
2025-09-19,117702.37,0.00,0.00,117702.37,-0.49%,17.70%,28.44
2025-09-22,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-23,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-24,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-25,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-26,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-29,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-09-30,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-10-09,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-10-10,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-10-13,117702.37,0.00,0.00,117702.37,0.00%,17.70%,0.00
2025-10-14,23212.43,800.00,94461.60,117674.03,-0.02%,17.67%,28.34
